sub0,sub1,sub2,sub3,sub4,sub5,sub6,sub7,Indicator,Source,Time,Value,Unit,Details
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-06,1.54,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-07,0.87,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-08,0.65,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-09,0.43,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-10,0.64,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-11,0.21,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1389-12,0.21,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-01,-0.42,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-02,0.85,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-03,1.05,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-04,2.49,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-05,1.42,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-06,1.80,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-07,1.57,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-08,0.58,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-09,1.54,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-10,0.76,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-11,0.56,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1390-12,0.37,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-01,1.67,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-02,1.10,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-03,1.08,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-04,2.68,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-05,2.96,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-06,1.02,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-07,2.85,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-08,1.30,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-09,1.29,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-10,1.11,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-11,0.94,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1391-12,0.31,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-01,1.71,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-02,0.76,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-03,3.93,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-04,3.06,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-05,1.69,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-06,1.67,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-07,0.82,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-08,2.98,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-09,2.24,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-10,0.51,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-11,0.38,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1392-12,0.64,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-01,1.27,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-02,1.25,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-03,1.11,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-04,2.08,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-05,1.20,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-06,0.83,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-07,2.35,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-08,0.46,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-09,0.57,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-10,1.70,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-11,0.22,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1393-12,0.56,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-01,0.66,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-02,1.10,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-03,0.54,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-04,1.73,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-05,0.64,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-06,0.42,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-07,1.58,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-08,0.62,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-09,0.31,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-10,0.41,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-11,0.41,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1394-12,0.31,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-01,0.10,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-02,0.00,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-03,0.20,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-04,0.51,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-05,0.30,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-06,0.30,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-07,0.40,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-08,0.10,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-09,0.20,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-10,0.50,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-11,0.20,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1395-12,0.10,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-01,0.99,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-02,0.29,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-03,0.39,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-04,1.84,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-05,0.48,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-06,0.47,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-07,1.79,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-08,0.74,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-09,0.28,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-10,1.01,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-11,0.73,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1396-12,0.63,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-01,0.81,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-02,0.53,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-03,0.53,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-04,6.42,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-05,1.82,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-06,2.19,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-07,4.85,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-08,1.59,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-09,1.19,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-10,1.18,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-11,0.29,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1397-12,0.58,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-01,1.73,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-02,0.64,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-03,1.41,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-04,4.17,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-05,1.34,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-06,1.71,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-07,4.27,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-08,1.30,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-09,0.92,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-10,1.70,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-11,1.67,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1398-12,0.29,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-01,0.35,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-02,2.57,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-03,1.76,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-04,7.44,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-05,1.67,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-06,2.66,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-07,3.59,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-08,0.91,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-09,0.57,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-10,2.75,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-11,0.69,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1399-12,1.60,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-01,1.31,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-02,0.85,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-03,1.28,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-04,4.06,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-05,2.14,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-06,3.45,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-07,3.21,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-08,1.42,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-09,0.95,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-10,4.54,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-11,0.68,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1400-12,0.68,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-01,2.05,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-02,2.53,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-03,2.34,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-04,4.04,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-05,2.83,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-06,3.53,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-07,6.09,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-08,3.69,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-09,2.74,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-10,2.77,%,Base year 1395
Inflation,Housing,CPI,monthly,,Iran Stats,,,Housing inflation rate (monthly),Iran Stats,1401-11,2.24,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-01,12.15,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-02,12.04,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-03,11.93,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-04,14.55,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-05,13.51,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-06,13.51,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-07,15.18,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-08,15.04,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-09,14.91,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-10,15.65,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-11,13.79,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1382-12,13.68,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1383-01,14.17,%,Base year 1395
Inflation,total,rate,point to point,,Iran Stats,,,Non-food inflation rate (point to point),Iran Stats,1383-02,14.05,%,Base year 1395
